Date,Close,High,Low,Open,Volume
2019-01-02,94.19315338134766,94.77999501810811,92.16248588194682,92.73070067123591,35329300
2019-01-03,90.72795867919922,93.32684044319628,90.54165470824236,93.24300187957324,42579100
2019-01-04,94.94764709472656,95.48791795712623,92.15315145623576,92.88903616051739,44060600
2019-01-07,95.06873321533203,96.19584553067855,94.06272025150858,94.67750555680239,35656100
2019-01-08,95.75804901123047,96.84790055480005,94.7427119468028,95.98160666219535,31514400
2019-01-09,97.12735748291016,97.69557220674126,96.16791504630794,96.74544674618706,32280800
2019-01-10,96.50325775146484,96.64298396891861,95.36682827277113,96.14929082644984,30067600
2019-01-11,95.75804901123047,96.3542074849832,94.67750733582264,96.12133285908699,28314200
2019-01-14,95.0594253540039,95.82325384444417,94.32354068165286,94.9196991567882,28437100
2019-01-15,97.81666564941406,97.85392644457843,94.90107061203932,95.48791925241571,31587600
2019-01-16,98.16133117675781,98.98105458718067,97.77010342547663,98.04955588026098,29853900
2019-01-17,98.85063171386719,99.32569087205175,97.58379307850137,97.80735074745706,28393000
2019-01-18,100.33170318603516,100.50869017626661,98.65501014000569,100.09882855963359,37427600
2019-01-22,98.44076538085938,99.76349159382995,97.67693686706806,99.4374685282062,32371300
2019-01-23,99.40021514892578,99.70761139377449,98.12405950340775,98.85063438398751,25874300
2019-01-24,98.92513275146484,99.67033435571054,98.12404351426993,99.53992514098293,23164800
2019-01-25,99.82869720458984,100.49006031768445,98.92514248028162,99.89390181836622,31225600
2019-01-28,97.88185119628906,99.18595034591583,97.49062358343163,98.98101956581851,29476700
2019-01-29,95.88845825195312,97.77939907751724,95.17120042426149,97.695560516658,31490500
2019-01-30,99.09281921386719,99.09281921386719,97.18325133435708,97.45338678308951,49471900
2019-01-31,97.2763900756836,98.01227475436224,96.11201693349011,96.68954857045516,55636400
2019-02-01,95.73941802978516,96.96899580836966,95.33887337655393,96.67091656225128,35535700
2019-02-04,98.49665069580078,98.55254543913937,95.73009897732443,95.82325451396552,31315100
2019-02-05,99.87528991699219,99.92186058707432,98.7015995866497,98.79474803358492,27325400
2019-02-06,98.76680755615234,99.67036244625316,98.30105819892687,99.67036244625316,20609800
2019-02-07,98.05887603759766,98.35695537081196,97.14601118884156,97.984361534373,29760700
2019-02-08,98.43146514892578,98.53393057366128,97.11805568778053,97.2391479593902,21461100
2019-02-11,98.04022216796875,99.2791169423194,97.77940371163596,98.92514294577926,18914100
2019-02-12,99.5678939819336,99.8007686534428,98.25448453014259,98.86926996740598,25056600
2019-02-13,99.49337005615234,100.39692489757431,99.40022161107984,100.13610640866298,18394900
2019-02-14,99.57719421386719,99.94047807179034,98.42213802731075,99.02760638600282,21784700
2019-02-15,100.8067855834961,100.88130718152279,100.00569617163606,100.51802327460611,26606900
2019-02-19,100.76020050048828,101.2166399252208,100.39691661991846,100.40623359568878,18038500
2019-02-20,100.236328125,100.97535556186591,99.43181760573435,100.90051571423173,21607700
2019-02-21,102.35050964355469,102.41599272737103,99.97439795817183,100.00246111736158,29063200
2019-02-22,103.80986785888672,104.02502353899213,102.73406804699364,102.94923086422106,27763200
2019-02-25,104.38985443115234,104.94178946368166,104.0811525062045,104.54889091402318,23750600
2019-02-26,105.11016845703125,105.93338542967308,103.99694883794052,104.08114545694866,21536700
