Date,Close,High,Low,Open,Volume
2019-01-02,134.4988555908203,136.31292667935668,127.440842274426,127.86710685444321,28146200
2019-01-03,130.59320068359375,135.9759249408471,129.97858753588125,133.51751772787816,22717900
2019-01-04,136.74911499023438,136.79868275555486,132.5856798446048,132.8434110479297,29002100
2019-01-07,136.84825134277344,137.66110522026977,134.72688105755734,136.36251144124867,20089300
2019-01-08,141.2892303466797,141.8939207100118,138.3252537910098,138.67221298139705,26263800
2019-01-09,142.9744415283203,143.44035128383746,140.04021745735898,141.70558542315467,22205900
2019-01-10,142.94473266601562,143.30159946279355,139.61398093807526,141.83448713202247,16125000
2019-01-11,142.54820251464844,144.09462006114,141.3289140839084,141.90385178630427,12908000
2019-01-14,144.1243438720703,145.29407954885505,140.0402143204262,140.76385525654737,20520300
2019-01-15,147.65338134765625,149.36831739412628,144.7191567349876,144.73897174350674,24069000
2019-01-16,146.25564575195312,148.34727863691265,145.72035315090284,147.70294298969063,18025700
2019-01-17,147.009033203125,147.70293659145,145.2246994003183,145.6707790695301,15787900
2019-01-18,148.73388671875,151.10308102949585,147.25686693303894,148.4464178404582,31029600
2019-01-22,146.28538513183594,150.2109041829542,145.09581923662802,147.9011854169663,22378700
2019-01-23,143.04385375976562,147.50468070575025,141.81464266708224,146.98920313450117,20098400
2019-01-24,144.56053161621094,145.1652220873857,141.27934804142765,143.38088830966026,20955500
2019-01-25,147.7128448486328,148.5257139119325,145.26434528122348,146.1961648899975,22237200
2019-01-28,146.1862335205078,147.66326809816766,144.93720761906218,146.76118627303399,15508500
2019-01-29,142.93478393554688,146.81074980813162,142.18139028966868,146.800827180608,17632100
2019-01-30,149.11056518554688,149.63595023069124,144.4316524195393,144.94712996181704,44613200
2019-01-31,165.2389373779297,170.18548889138478,163.56364669766086,164.15842964512674,77233600
2019-02-01,164.26748657226562,167.62797571991626,164.21791880145875,164.39634462521155,30806500
2019-02-04,167.77667236328125,167.82624013658665,162.1956768854242,164.25757222204984,20036000
2019-02-05,169.67002868652344,170.4828825909837,167.22152921815598,167.6775163746691,22557000
2019-02-06,169.005859375,170.96861888411965,167.79647848403775,169.7096702269458,13281200
2019-02-07,164.93165588378906,167.7667599987707,163.81148776857412,166.73580479734449,17517600
2019-02-08,165.87339782714844,165.91304297260072,162.78056219917465,163.0382934595186,12561400
2019-02-11,164.34678649902344,166.8349465555215,163.64297554052686,166.43841949175643,12811200
2019-02-12,163.60330200195312,166.8745781643805,163.06800941673683,165.4074659623436,16292300
2019-02-13,162.64175415039062,164.77303203865117,162.30470240389937,163.94034799052733,14205100
2019-02-14,162.52279663085938,163.43478612823927,160.83759831774523,161.7694179484916,12755200
2019-02-15,161.0854034423828,163.26624895610345,159.4596805911411,163.07790052577138,15504400
2019-02-19,160.8772430419922,162.72105216534464,158.93431350398367,159.1028318222628,14345400
2019-02-20,161.1448974609375,162.2948031818548,159.84630355453947,160.83759846030406,11770700
2019-02-21,158.6468048095703,160.82766535586853,158.20072519817566,160.5203512781938,15607800
2019-02-22,160.480712890625,160.99619041650877,158.91446530787059,159.18211913634306,15858500
2019-02-25,163.1869354248047,164.62432490003548,161.48190726019044,161.65044067700464,18737100
2019-02-26,162.70123291015625,164.79286570447985,162.37410378581643,162.90939636367105,13784100
2019-02-27,161.39271545410156,162.50296086881065,159.01361381516514,161.48192836222083,12697500
2019-02-28,160.04457092285156,162.07672864976868,159.459710516976,160.95656048607134,11114200
2019-03-01,160.8673553466797,161.70996216778929,160.28249491252492,161.1845770149436,11097800
2019-03-04,165.91299438476562,166.04186754017775,162.40381769038245,162.47320045609553,18894700
2019-03-05,169.76914978027344,170.38376287008228,165.10015952891004,165.91301343665094,28187900
2019-03-06,171.00827026367188,172.0590555174548,169.77907432212362,171.39487465270062,21531700
2019-03-07,167.65771484375,170.24499519282546,166.15094232842895,170.00707896641893,18306500
2019-03-08,168.1236114501953,168.14342645636808,164.52520632922034,164.75319990787847,13184800
2019-03-11,170.57212829589844,172.7827117860263,170.08638832793187,170.10621846208326,18884000
2019-03-12,170.4234161376953,172.2870553762765,169.72951273799794,170.59193445433897,12155300
2019-03-13,171.86077880859375,172.51503702270958,170.62166027850708,170.81993134408785,11973300
2019-03-14,168.6886444091797,169.66010913612425,166.69614718712864,168.282209886595,18037400
2019-03-15,164.53512573242188,166.12120364657443,161.095331167797,165.7048615974504,37135400
2019-03-18,159.07308959960938,162.47322375608724,157.89344627970175,162.1461097585963,37524200
2019-03-19,160.1635284423828,162.39394202571714,159.42005724793805,160.0743004033197,25611500
2019-03-20,163.99981689453125,164.67389010942523,159.8363816895949,160.0941128965911,20211500
2019-03-21,164.6342315673828,164.94153051538478,162.32451301742458,163.45458841140837,16223000
2019-03-22,162.90939331054688,165.96258328787198,162.6615695960818,164.20798715419053,16389200
2019-03-25,164.8424072265625,165.09023092895288,160.5897591489653,161.5810539585268,12631200
2019-03-26,166.22032165527344,167.97491786442606,164.9019127484539,165.89320764895325,15437900
2019-03-27,164.42605590820312,167.46933806163872,163.35545575940287,166.38883041064906,10620300
2019-03-28,164.10885620117188,165.26866929524382,161.90818054802259,163.13739153814683,10443000
2019-03-29,165.2389373779297,165.734584792165,163.37529826009805,164.94154590419674,13455500
