Date,Close,High,Low,Open,Volume
2019-01-02,80.8365249633789,81.21909737647125,78.09341046218015,78.10154580828025,15670900
2019-01-03,79.68769073486328,81.14834351358361,79.34304359259403,80.9431955107157,16286400
2019-01-04,82.6253890991211,82.82232937517735,80.64775988585366,81.32885257212888,16935200
2019-01-07,82.6828384399414,83.26545791542125,81.82121447359256,82.41204162073244,15430700
2019-01-08,82.52693939208984,83.55267941946524,81.68993828442444,83.3967649319057,13578800
2019-01-09,82.38742065429688,83.28186274031906,82.00174149404188,82.7238600477282,14230300
2019-01-10,82.37922668457031,82.65823120757986,81.46016143196572,82.07560540436401,14376100
2019-01-11,81.98533630371094,82.19868568113816,81.19756260332751,81.96892096045094,15439900
2019-01-14,82.8305435180664,83.17519059324879,80.9595950977975,81.13191863538869,21258500
2019-01-15,83.43777465820312,84.08604293290522,80.91035040608782,81.1483227798862,26504900
2019-01-16,84.11067199707031,84.89023181864901,83.53626015597227,83.90552401658965,18533000
2019-01-17,84.45531463623047,84.93125942832913,83.63472275769588,83.79063721801559,14247600
2019-01-18,85.82569122314453,86.08007893204069,84.38145419869586,85.15280621429822,16428700
2019-01-22,84.47172546386719,85.0051051479047,83.80704182056729,84.58660781987085,17083700
2019-01-23,84.25836944580078,85.09537035863224,83.67574999714597,84.88202099024743,12146700
2019-01-24,84.30760955810547,84.59481546929558,83.65113979833085,83.80704800119443,11296800
2019-01-25,84.84101104736328,85.59595422635374,84.30762496589071,84.93948434660483,14369400
2019-01-28,85.24309539794922,85.53850902119619,84.18453095808424,84.43071106433011,12283100
2019-01-29,85.48104095458984,86.25239920172108,85.11998484240308,85.24306859620641,9743300
2019-01-30,85.6780014038086,86.35908790779077,85.16102451135778,85.45643808972419,12526300
2019-01-31,84.93126678466797,85.17744687379896,84.29941373814071,84.85741651430051,17520600
2019-02-01,85.24309539794922,86.039070646108,84.94768177470225,85.3415686925716,13000800
2019-02-04,85.54670715332031,85.54670715332031,84.52917493152046,85.16923562363036,9871500
2019-02-05,85.16925048828125,85.7929022056073,84.7589544591021,85.76827918493528,12763000
2019-02-06,85.1281967163086,85.85032155068299,84.90663967161034,85.103579962522,8745000
2019-02-07,84.01220703125,84.93127232862943,83.24085480548703,84.72612432783563,13177500
2019-02-08,83.17520904541016,83.97938573257314,82.10843689724005,83.76603631143541,12892600
2019-02-11,82.78130340576172,83.70857620117135,82.69103780159584,83.50342823908872,10978500
2019-02-12,84.1927490234375,84.45533824755633,83.61012937806827,83.6593629011465,12852300
2019-02-13,84.59479522705078,85.21844667113281,84.43888706149363,84.43888706149363,10754100
2019-02-14,84.0450210571289,84.60302380062711,83.1669879728646,84.08605315645559,11518500
2019-02-15,86.61346435546875,86.73654811322399,85.06254640156872,85.25948667459551,14716900
2019-02-19,86.30985260009766,86.46576705782584,85.18563949136842,86.08829555124836,12764900
2019-02-20,86.72835540771484,86.8186210128739,86.06367174603278,86.33446856150995,10030300
2019-02-21,86.54785919189453,86.97456437558174,86.12935542245137,86.53144384216336,8400100
2019-02-22,86.16216278076172,87.05660508453093,85.98163153323611,86.73657469505201,10647300
2019-02-25,87.06480407714844,88.02489514986124,86.72836463535681,86.77759814863859,11230700
2019-02-26,86.4001235961914,86.54783039151204,85.29232576159635,85.75185523120746,15465400
2019-02-27,86.29344940185547,86.47397436552244,85.760063401178,86.30985848559992,9968800
2019-02-28,85.63699340820312,86.33449545208555,85.48928657744747,86.17037953374415,15156900
2019-03-01,85.69441986083984,86.90889873371057,85.50568095266335,86.24421497936719,13813300
2019-03-04,85.49747467041016,86.91709519473416,84.74252534132816,86.09650326972205,12466300
2019-03-05,85.43181610107422,85.79287851042844,84.73431429623716,85.4482251830363,10856600
2019-03-06,85.11178588867188,85.80928769433761,84.9722867796625,85.22666824439946,9070800
2019-03-07,84.49634552001953,84.90664145339004,83.83166811135744,84.72611024100796,12705700
2019-03-08,84.52918243408203,84.70971367313531,83.69217510040225,83.69217510040225,10582400
2019-03-11,85.62876892089844,85.79289106763544,85.06256473136006,85.32515390551953,9763200
2019-03-12,85.37437438964844,85.98981825959058,85.13640200866323,85.8256961379014,10219100
2019-03-13,85.66159057617188,86.14574306759252,85.3005281256629,85.49747469536936,13022200
2019-03-14,86.4411392211914,86.87605814424569,85.71902067418699,85.75184509822611,10926500
2019-03-15,87.43408203125,87.63923003577135,86.35090081780204,86.49860763148223,24811700
2019-03-18,87.95924377441406,88.45159763995616,87.39303338570015,87.43406548308661,12935500
2019-03-19,87.63920593261719,88.95215154833423,87.43405798451708,88.78802943348302,12889300
2019-03-20,85.76827239990234,87.516137352731,85.67801304039416,87.33560611247451,14920700
2019-03-21,84.41429138183594,84.92305435529974,83.93013890316301,84.92305435529974,19751000
2019-03-22,81.86223602294922,83.9629489326542,81.66528949220064,83.5526530511888,31115200
2019-03-25,81.18115234375,82.52692248308094,80.49185193106251,81.72273971171538,21032300
2019-03-26,81.99356079101562,82.38744775206301,81.09091073686557,81.91150283347851,15987100
2019-03-27,81.71452331542969,82.42843409049013,81.3042274637884,81.96069707004376,12753200
2019-03-28,82.6418228149414,82.71567935336499,81.84584754197584,82.0592032233302,12454100
2019-03-29,83.06851959228516,83.69216491963469,82.54333502409824,83.32290107421406,14523400
2019-04-01,85.86674499511719,85.89956942586252,83.79885594312107,83.82347270102507,17499300
2019-04-02,86.27700805664062,86.52318806295395,85.61233080445936,85.83388780164724,10295400
2019-04-03,86.4493637084961,87.27816336000055,85.98983420379817,86.82683526744367,11499200
2019-04-04,87.28450012207031,87.42507298555215,86.36667281389943,86.44936496013288,11952100
2019-04-05,87.07779693603516,87.73929636537865,86.81319842600297,87.48296833305794,9933700
2019-04-08,87.3589096069336,87.3589096069336,86.74702692300829,86.91239857535865,8056300
2019-04-09,86.71395111083984,86.98681370567326,86.20128889621571,86.88759323792443,9092200
2019-04-10,87.1025619506836,87.4167768737653,86.38318843420323,86.92891984985995,10882300
2019-04-11,87.8385238647461,88.25195943421326,87.28451540718022,87.4085473397256,11183800
2019-04-12,91.9563217163086,92.48551864335874,90.02971080236274,90.49276284492537,25834100
2019-04-15,90.90618133544922,91.78266239909131,90.22814750520229,91.71651121845164,15163800
2019-04-16,91.86537170410156,92.10516506382564,90.84005337618085,90.87312897495576,11583200
2019-04-17,94.51136779785156,94.80904189394919,91.79096116372513,92.36149792414079,17791900
2019-04-18,93.8167953491211,95.04883153618135,93.7093043759299,94.70154718415512,12501900
2019-04-22,93.93254089355469,94.20540982759393,93.1552864718556,93.29585302265465,7975900
2019-04-23,94.04832458496094,94.56925745661289,93.31240975244681,93.43644168896043,9193100
2019-04-24,93.89120483398438,94.38732617365623,93.27931575014814,93.65141148629587,9245700
2019-04-25,93.94081115722656,94.38732223686529,93.0229838782789,93.44468983824738,9311800
2019-04-26,94.65190887451172,94.74286517429425,93.93252895128373,94.22193249217176,7889300
